""	"BRU.00001"	"BRU.00002"	"BRU.00003"	"BRU.00004"	"BRU.00005"	"BRU.00006"	"BRU.00007"	"BRU.00008"	"BRU.00009"	"BRU.00010"	"BRU.00011"	"BRU.00012"	"BRU.03709"	"BRU.03713"	"BRU.03722"	"BRU.03733"	"BRU.03746"	"BRU.03762"	"BRU.03775"	"BRU.03780"	"BRU.03787"	"BRU.03792"	"BRU.03804"	"BRU.03813"	"BRU.03815"	"BRU.03819"	"BRU.03822"	"BRU.03824"	"BRU.03839"	"BRU.03853"	"BRU.03856"	"BRU.03860"	"BRU.03861"	"BRU.03867"	"BRU.03871"	"BRU.03878"	"BRU.03881"	"BRU.03886"	"BRU.03895"	"BRU.03899"	"BRU.03904"	"BRU.03907"	"BRU.03916"	"BRU.03932"	"BRU.03936"	"BRU.03937"	"BRU.04003"	"BRU.04004"	"BRU.04006"	"BRU.04008"	"BRU.04013"	"BRU.04034"	"BRU.04035"	"BRU.04036"	"BRU.04044"	"BRU.04045"	"BRU.04049"	"BRU.04050"	"BRU.04056"	"BRU.04057"	"BRU.04058"	"BRU.04061"	"BRU.04064"	"BRU.04065"	"BRU.04071"	"BRU.04075"	"BRU.04077"	"BRU.04079"	"BRU.04082"	"BRU.04088"	"BRU.04090"	"BRU.04092"	"BRU.04093"	"BRU.04095"	"BRU.04098"	"BRU.04102"	"BRU.04113"	"BRU.04114"	"BRU.04119"	"BRU.04121"	"BRU.04133"	"BRU.04137"	"BRU.04146"	"BRU.04150"	"BRU.04151"	"BRU.04153"	"BRU.04341"	"BRU.04348"	"BRU.04351"	"BRU.04353"	"BRU.04357"	"BRU.04364"	"BRU.04372"	"BRU.04377"	"BRU.04381"	"BRU.05218"	"BRU.05228"	"BRU.05229"	"BRU.05231"	"BRU.05232"	"BRU.05235"	"BRU.05236"	"BRU.05237"	"BRU.05241"	"BRU.05243"	"BRU.05246"	"BRU.05249"	"BRU.05251"	"BRU.05256"	"BRU.05258"	"BRU.05264"	"BRU.05270"	"BRU.05271"	"BRU.05272"	"BRU.05327"	"BRU.05336"	"BRU.05341"	"BRU.05343"	"BRU.05344"	"BRU.05349"	"BRU.05352"	"BRU.05355"	"BRU.05361"	"BRU.05364"	"BRU.05377"	"BRU.05379"	"BRU.05382"	"BRU.1000"	"BRU.1006"	"BRU.1017"	"BRU.1018"	"BRU.1022"	"BRU.1028"	"BRU.1031"	"BRU.1032"	"BRU.1036"	"BRU.1037"	"BRU.1039"	"BRU.1040"	"BRU.1042"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"Mock.DNA"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"PRO.1019"	"PRO.1031"	"PRO.1035"	"PRO.1037"	"PRO.1038"	"PRO.1040"	"PRO.1041"	"PRO.1042"	"PRO.1044"	"PRO.1047"	"PRO.1049"	"PRO.1050"	"PRO.1053"	"PRO.1054"	"PRO.1055"	"PRO.1056"	"PRO.1057"	"PRO.1059"	"PRO.1061"	"PRO.1067"	"PRO.1068"	"PRO.1069"	"PRO.1070"	"PRO.1071"	"PRO.1073"	"PRO.1075"	"PRO.1077"	"PRO.1079"	"PRO.1080"	"PRO.1081"	"PRO.1082"	"PRO.1084"	"PRO.1085"	"PRO.1088"	"PRO.1091"	"PRO.1099"	"PRO.112"	"PRO.1125"	"PRO.1127"	"PRO.1134"	"PRO.1264"	"PRO.1265"	"PRO.1280"	"PRO.1282"	"PRO.1284"	"PRO.1286"	"PRO.1287"	"PRO.1289"	"PRO.1290"	"PRO.1291"	"PRO.1292"	"PRO.1295"	"PRO.1296"	"PRO.1299"	"PRO.1300"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"
"Halomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036319612590799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268221574344023	0	0	0	0	0	0.671787709497207	0.608695652173913	0.299749373433584	0.17707404103479	0.3004329004329	0.515297906602254	0.652542372881356	0.401920438957476	0.258233532934132	0.723837209302326	0.371287128712871	0.4462890625	1	0.631746031746032	0.266009852216749	0.12354521038496	0.669014084507042	0.0469565217391304	0.630188679245283	0.30958230958231	0.621923937360179	0.815286624203822	0.627627627627628	0.46784140969163	0.406201550387597	0.395256916996047	0.621975806451613	0.573584905660377	0.460927152317881	0.789823008849558	0.911111111111111	0.200339558573854	0.497545008183306	0.642984014209592	0.103975535168196	0.184615384615385	0.0071301247771836	0.0933333333333333	0.329873125720877	0.0622119815668203	0.18953323903819	0	0	0.0282208588957055	0.124390243902439	0.163978494623656	0.303899926416483	0	0.221840068787618	0.475609756097561	0.0558446063128685	0	0.207594936708861	0	0.0761494252873563	0	0.0580186097427477	0	0.0531914893617021	0.0712166172106825	0.132305716120745	0.0784737221022318	0.531476323119777	0	0.329545454545455	0.0299295774647887	0.647840531561462	0.234882764294529	0.0634920634920635	0.017304189435337	0.0798722044728434	0.0689655172413793	0.0721966205837174	0	0	0.0539157811885085	0.116504854368932	0.133640552995392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846582984658299	0.3	0.36405529953917	0.656500802568218	0.459479553903346	0.413656605640772	0.0217616580310881	0.211282051282051	0.368159203980099	0.445581395348837
"Actinobacillus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554468362687541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0889046941678521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128286491387126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062111801242236	0	0	0.013653483992467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378419452887538	0	0	0	0	0	0	0	0.0509090909090909	0	0	0	0	0	0	0	0	0	0.0324927255092144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Haemophilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0546478873239437	0.273317112733171	0	0	0	0	0	0	0	0.251141552511416	0	0	0	0	0	0.33264887063655	0	0	0	0	0	0	0	0.060711793440335	0	0	0.533391915641476	0	0	0.154338549075391	0	0	0	0	0	0.0822569680489463	0	0.100127551020408	0	0	0	0.0653871177618738	0	0	0	0.162888329135181	0	0	0	0.24969474969475	0	0	0	0	0	0	0	0	0.235294117647059	0	0	0	0	0	0	0.232384507699487	0.206680584551148	0.918685121107266	0	0	0.120768526989936	0	0.207620528771384	0.204582651391162	0.286595394736842	0	0	0.0942883046237534	0	0	0	0.519519519519519	0	0	0	0	0	0.156202143950995	0.0614911606456572	0	0	0	0.239182692307692	0.245921450151057	0	0	0	0	0	0	0.104990583804143	0	0	0	0.952316076294278	0	0	0	0	0	0	0	0	0	0	0	0.616207951070336	0	0	0	0	0	0.516709511568123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126696832579186	0	0	0	0	0	0	0	0.990157480314961	0	0	0	0	0.0963391136801541	0	0	0	0	0	0	0.0213903743315508	0	0	0	0	0	0	0	0	0.315533980582524	0.423963133640553	0	0	0	0	0	0	0	0	0	0	0	0	0.040273556231003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0282685512367491	0	0.0863239573229874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162068965517241	0	0	0	0	0	0	0	0	0	0	0	0.0119170984455959	0	0	0
"Acinetobacter"	0	0	0.223880597014925	0	0	0	0	0	0.0466666666666667	0.140666314119513	0.224274406332454	0	0	0.100845070422535	0	0	0	0.0277185501066098	0	0	0.0119695321001088	0	0.0228310502283105	0.147540983606557	0	0	0	0	0.00410677618069815	0.0916334661354582	0	0.0150037509377344	0	0	0	0.0229885057471264	0	0	0	0.0166959578207381	0.0224586288416076	0.176268271711092	0.0177809388335704	0.0227703984819734	0	0	0	0.0240837696335079	0	0	0	0	0	0	0	0	0	0.0498480243161094	0	0	0.0128022759601707	0.131412894375857	0	0.0588235294117647	0	0	0	0	0	0.016504854368932	0	0	0.346153846153846	0	0	0	0.104452054794521	0	0	0	0	0.0212891780011827	0.0538277511961723	0	0.0463743676222597	0	0.00381887615930169	0	0	0	0	0	0	0	0	0.0486194477791116	0.034655722754218	0	0.0268052516411379	0.00433369447453954	0	0	0.236842105263158	0	0	0.0396634615384615	0	0	0.0648553900087642	0.0238393977415307	0.0346051464063886	0	0.017131669114048	0.00564971751412429	0.0105115627189909	0	0	0	0	0	0	0	0.0414657666345227	0.0252808988764045	0	0.0833333333333333	0	0.0130917592051432	0	0	0.236933797909408	0	0	0	0	0.349614395886889	0	0	0.0226415094339623	0	0.0837988826815642	0	0.245614035087719	0.10392506690455	0.280519480519481	0	0	0.0246913580246914	0.0538922155688623	0	0.0222772277227723	0.0732421875	0	0.053968253968254	0.121182266009852	0.0505819158460161	0.0516431924882629	0.0139130434782609	0.30062893081761	0.0638820638820639	0	0	0.0678678678678679	0	0.15968992248062	0.0619235836627141	0.0342741935483871	0	0	0	0	0.295415959252971	0	0.161634103019538	0.00688073394495413	0.0285714285714286	0	0.158518518518519	0.041522491349481	0	0.099009900990099	0	0	0.00368098159509202	0.0658536585365854	0.010752688172043	0.0551876379690949	0	0.0980223559759243	0	0.0711064862989941	0	0.0835443037974684	0	0.014367816091954	0	0.0670498084291188	0	0.0276595744680851	0.0178041543026706	0.023121387283237	0.00539956803455724	0.0930362116991643	0	0.0318181818181818	0	0	0.0407239819004525	0.012987012987013	0	0.0191693290734824	0	0	0	0	0.0275482093663912	0.0242718446601942	0	0	0.0287206266318538	0	0	0	0.0040650406504065	0	0	0.141818181818182	0	0	0.388079470198676	0.0843465045592705	0	0	0	0	0	0	0	0	0.0122549019607843	0.0256410256410256	0	0.0921052631578947	0.0789473684210526	0	0	0.00530035335689046	0	0.0594083414161009	0.0448564593301435	0	0	0	0	0.0373831775700935	0.212837837837838	0	0	0.445350734094617	0	0	0	0.0293486041517538	0	0	0.0104585679806919	0	0.0183908045977011	0.0597014925373134	0.0596026490066225	0.0362249761677788	0	0	0.0767085076708508	0.0141414141414141	0.160631994733377	0.118780096308186	0.105576208178439	0	0.00310880829015544	0.378461538461538	0.246268656716418	0.0511627906976744
"Alkanindiges"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0739706908583392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0339805825242718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155038759689922	0	0	0	0	0	0	0	0	0.00470809792843691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0282776349614396	0	0	0	0	0	0	0	0.0414808206958073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294599018003273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Enhydrobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110599078341014	0	0	0	0	0	0	0	0.0337078651685393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00863842040312628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Moraxella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137048192771084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067754077791719	0	0	0	0	0	0	0	0	0	0	0	0	0.142719382835101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122029543994862	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132876712328767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pseudomonas"	0	0	0	0	0	0	0.0198300283286119	0	0	0	0	0	0	0	0	0	0	0.0191897654584222	0	0	0	0.00247437256981265	0	0	0	0	0	0	0	0	0	0	0	0.00468384074941452	0	0.122605363984674	0	0	0	0	0	0.0558899398108341	0.00355618776671408	0	0	0.00904392764857881	0	0	0	0.0823327615780446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155737704918033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160202360876897	0	0	0	0.0544844928751048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0634782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011104617182934	0	0	0.0766550522648084	0	0	0	0	0	0	0	0	0	0.111731843575419	0.391304347826087	0	0.004014272970562	0	0.0772946859903382	0	0.0727023319615912	0.0464071856287425	0	0	0.140625	0	0.0285714285714286	0	0	0	0.00521739130434783	0	0	0.335570469798658	0	0.0576576576576577	0.101321585903084	0.0108527131782946	0	0.0625	0.00377358490566038	0.0582781456953642	0	0.0888888888888889	0	0.072013093289689	0	0.0313455657492355	0.0395604395604396	0	0.0148148148148148	0.0230680507497116	0.00806451612903226	0.00424328147100424	0	0	0	0.0317073170731707	0.00537634408602151	0.0507726269315673	0	0.0128976784178848	0.0921409214092141	0.0055497745404093	0	0	0	0	0	0.0281882868089765	0	0	0.013353115727003	0.031470777135517	0	0.0194986072423398	0	0	0	0	0.0444261620732209	0.0288600288600289	0.00273224043715847	0	0	0	0	0	0	0.058252427184466	0	0	0	0	0	0	0	0	0	0	0	0.0594315245478036	0	0	0	0	0	0	0	0	0	0	0	0.0352564102564103	0.00611153552330023	0.108552631578947	0	0	0.333333333333333	0	0	0.0257032007759457	0.0245215311004785	0	0	0	0	0	0	0	0	0	0.0432900432900433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386868686868687	0	0.0770465489566613	0	0	0.00362694300518135	0	0	0
"Luteimonas"	0	0	0	0	0	0	0	0	0	0.0169222633527234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pseudoxanthomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150037509377344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033196159122085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921658986175115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164502164502165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433576135969476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unknown"	0	0	0	0	0.581395348837209	0.510344827586207	0.110481586402266	0	0.486666666666667	0.160761501850873	0.187994722955145	0.323529411764706	0.0215355805243446	0.087887323943662	0.0673154906731549	0.135802469135802	0	0.0490405117270789	0	0.0295138888888889	0	0.472605160834217	0.0534898891063275	0	0	0.0743278861360042	0.0225903614457831	0.069620253164557	0	0.0458167330677291	0.238509316770186	0.0922730682670668	0	0.295862607338017	0	0.651340996168582	0.399162595952547	0.00659340659340659	0.190602836879433	0.0193321616871705	0.0756501182033097	0.260533104041273	0.0120910384068279	0	0	0.039405684754522	0	0.0638743455497382	0	0.0668953687821612	0	0	0	0	0.00422901756668835	0	0	0.0145896656534954	0.0436607892527288	0.247810218978102	0.0085348506401138	0.0150891632373114	0	0.123529411764706	0.014207650273224	0.134146341463415	0	0.077023498694517	0.00622277535780958	0	0.0414847161572052	0	0	0.0669014084507042	0.051452784503632	0.0137651821862348	0.226027397260274	0	0.00653289780681288	0	0.0173010380622837	0.154937906564163	0.0269138755980861	0	0.0463743676222597	0	0.0425531914893617	0.0678453947368421	0.134674490081028	0.10761154855643	0.0131459655485041	0.18008375988832	0	0	0.0405405405405405	0.00660264105642257	0.0611035111719106	0.126209120221096	0.0672866520787746	0	0.0160796324655436	0.00614911606456572	0	0	0	0.0540865384615385	0.0126888217522659	0.0269565217391304	0.0727432077125329	0.283563362609787	0.0878438331854481	0	0.0230053842388644	0.018361581920904	0.0259285213735109	0.0258064516129032	0	0.0108991825613079	0	0.1484375	0.0452127659574468	0	0.136933461909354	0.0337078651685393	0	0	0.0910746812386157	0.135359438924606	0	0.0321100917431193	0.0871080139372822	0.181102362204724	0.139784946236559	0.0841584158415842	0.215743440233236	0.0308483290488432	0.0555555555555556	0.096	0	0.0219123505976096	0	0	0.0847117794486216	0.27743086529884	0.134199134199134	0	0	0.0212620027434842	0.163173652694611	0.063953488372093	0	0.0537109375	0	0.0253968253968254	0.287684729064039	0.0188003581020591	0	0.657391304347826	0.0452830188679245	0.150696150696151	0	0	0	0	0	0.158102766798419	0	0.115723270440252	0.242384105960265	0	0	0	0	0	0	0	0.0231729055258467	0.0251851851851852	0.115340253748558	0.01036866359447	0.0205091937765205	0.0179282868525896	0	0.0184049079754601	0	0.0537634408602151	0.0456217807211185	0	0	0.0745257452574526	0.0742282344779743	0	0.182278481012658	0	0.193965517241379	0	0.125068418171866	0.00899550224887556	0.348936170212766	0.0237388724035608	0.290944123314065	0.0107991360691145	0.03008356545961	0	0.404545454545455	0.0862676056338028	0.0863787375415282	0.251336898395722	0.0577200577200577	0.0865209471766849	0.0926517571884984	0.0766283524904215	0	0	0.157534246575342	0.121212121212121	0	0.0230414746543779	0.164705882352941	0	0.0715109573241061	0	0.211009174311927	0	0	0.0662824207492795	0.658181818181818	0	0.0103359173126615	0	0.101823708206687	0.348214285714286	0	0.0893333333333333	0	0.0233644859813084	0	0	0.016969696969697	0.0343137254901961	0.0416666666666667	0	0.0197368421052632	0.118421052631579	0	0	0.0229681978798587	0	0.0778370514064016	0.027511961722488	0	0	0	0.0387596899224806	0	0.0304054054054054	0	0	0.0774877650897227	0	0.158730158730159	0.0767634854771784	0.216893342877595	0	0	0.0080450522928399	0	0.0206896551724138	0	0	0.0419447092469018	0	0	0	0.0111111111111111	0.0671494404213298	0.0385232744783307	0	0.121227115289461	0.624870466321244	0.0912820512820513	0.0323383084577114	0.2
