""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1064a.BAL"	"ILDCON1065.BAL"	"ILDCON1065a.BAL"	"ILDCON1066.BAL"	"ILDCON1066a.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1069.BAL"	"ILDCON1069a.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1071a.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"ILDCON1076a.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.005a.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.007a.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.01.013a.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003.BAL"	"POST.01.003a.BAL"	"POST.01.004.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007.BAL"	"POST.01.007a.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.011a.BAL"	"POST.01.013.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"116"	"Bulleidia"	0	0	0.00364359059291156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00716189207195203	0.0309243697478992	0.00658921449627189	0.00417246175243394	0.0497975708502024	0.0186915887850467	0.00539499036608863	0.0064528373505409	0.0402684563758389	0.0342652932520496	0.00181942233340914	0.004828797190518	0.0366146458583433	0.0304865737936604	0.0532034469838891	0.00982066609735269	0.0211209276642739	0.0304365238285943	0.00484988452655889	0.00219138056975895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102396067990989	0.00338718082334549	0	0	0	0	0.00300812192920886	0.0150265173836181	0.00251930109711499	0.00449943757030371	0.00728730187648023	0.00109623365437319	0.00104918032786885	0.0010307507301151	0.00837988826815642	0.00662576687116564	0.0141655599822931	0.0211710852565325	0.00723589001447178	0.00817079599367422	0.0290408865112724	0.0053014424855135	0.00324017820980154	0.00100308641975309	0.0068800898623982	0.0229398949122133	0.0224262758255342	0.0188946622579121	0.00342987804878049	0.00274926686217009	0.0132992327365729	0.0011660447761194	0.00893796004206099	0.00921026846952773	0	0.0250408959355732	0.00563593050955784	0.00959729017689123	0.00467289719626168	0.0346542346542347	0.0212422694272654	0.00348222058528092	0	0.0274463007159905	0.00568962134588974	0.00675360968793666	0.00256784876256254	0.00264596930675604	0.0403877221324717	0.0707917261055635	0.0106382978723404	0.0217624932831811	0	0.00346991509782207	0.0487309644670051	0.00958466453674121	0.0343870140965399	0.0385829533497019	0.013836042891733	0	0.0693512304250559	0	0	0.017162471395881	0.0145530145530146	0.000537634408602151	0.0296867695184666	0.00455735479491903	0	0	0.061702806122449	0.0139963774082002	0.0469540578830196	0.00132400226971818	0.0041371158392435	0.0014018691588785	0.0121546961325967	0.037117903930131	0.0197192513368984	0.0612244897959184	0.00411522633744856	0.00873269435569755	0.00336322869955157	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"117"	"Sharpea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133244503664224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041413583655439	0	0.00484988452655889	0.00233747260774288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019850459868987	0	0	0	0	0	0	0	0	0	0	0	0	0.00202511138112596	0	0.0005616399887672	0	0	0	0	0	0	0.000544154228855721	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000388138487812451	0.000354186036215522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000678754969456026	0	0	0.0079719387755102	0	0	0	0	0	0	0.00138944025406908	0	0	0	0	0.00240230621396541	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"118"	"Fusobacterium"	0	0.0116086235489221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00185816042118303	0	0	0	0	0.0454696868754164	0.00840336134453781	0.0922490029478065	0.0859990727862772	0.0287449392712551	0.0385046728971963	0	0	0	0.00105108261509355	0	0	0	0.0135271552594387	0	0	0.000966316951960243	0	0.047459584295612	0.0428049671292915	0	0.001093693036821	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348146631169363	0.0591453882230328	0.0160813308687616	0	0	0	0.0248671412814599	0	0.0345388053636733	0.043604843512208	0.103661869192931	0.0166001096233654	0.0670163934426229	0.0523964954475176	0.0102420856610801	0.0130061349693252	0.0117308543603364	0	0.0177279305354559	0	0.00974398165838747	0.057452841819751	0.0162008910490077	0.0283179012345679	0.102920527941589	0	0	0.0396787907416155	0.132621951219512	0.0804618768328446	0	0.0298507462686567	0	0	0	0.112495281238203	0.0892452501307304	0.0270982310876929	0	0.0501942501942502	0	0.0482153619500435	0.0438464690616036	0.00656324582338902	0	0.0499146095326813	0.0699517421525656	0.0742635385429529	0.0731017770597738	0.014265335235378	0	0	0.0243977764051884	0.00745662606127722	0	0	0.0482699700982486	0.0789196773062083	0.0716015219647181	0	0	0	0	0.0097254004576659	0.00857588357588358	0	0.0411407199625993	0.0442160380102783	0.143478260869565	0	0.0404974489795918	0.00246994895438828	0.0378465897591581	0	0.00472813238770686	0.00420560747663551	0	0.000396982929734021	0	0.0416436845008274	0.0996799268404207	0.00383386581469649	0.00720691864189622	0	0.109375	0	0	0	0	0.00945083014048531	0	0.000255819902788437	0	0	0	NA	NA	NA	NA	NA	NA	NA
"119"	"Leptotrichia"	0	0	0.00778403444849288	0.00468299711815562	0	0	0	0	0	0	0	0	0	0	0.0104548993437882	0.00160513643659711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119920053297801	0.0221848739495798	0.0261834576036067	0.028743625405656	0	0	0	0	0.144905430140329	0	0.0391175801682966	0	0.0300120048019208	0.00161518271754492	0	0.0960717335610589	0.0434842628382109	0	0	0	0	0	0	0	0	0.000987816924596642	0	0	0	0	0	0	0	0	0	0.0395248822445218	0.0265763418447108	0	0	0	0	0.0448210167452121	0.0441956393635828	0.117757009345794	0.132601071924833	0.0205866278010567	0.0288152846292381	0.121967213114754	0.0135715512798488	0.0463221601489758	0.0468711656441718	0.0922974767596282	0.0305168796490559	0.0764592378195851	0.0317606747496046	0.00745128009170806	0.0594254715818025	0.0117456460105306	0.0912808641975309	0.209632125807357	0.187363834422658	0.166519512625817	0.0349551251771375	0.0840955284552845	0.0912756598240469	0.0721227621483376	0.0271299751243781	0.047055730809674	0.057809131883206	0	0.0426576066440166	0.158735692289815	0.111968385397064	0	0.100699300699301	0.0793223984942189	0.0624121074131119	0.152847971588581	0.117740652346858	0.0325681773592309	0.0365626455519329	0.0308584584052774	0.0342212030340448	0	0.00695435092724679	0	0.0128962923159592	0.0180667078443484	0.0174234034699151	0.149746192893401	0.0124245651402201	0.031824006834686	0.0571729217818309	0.134901418194396	0.0110851808634772	0.202460850111857	0	0.00863740525295258	0	0.00207900207900208	0	0.00771388499298738	0.102588965383497	0.27162471395881	0	0.0585140306122449	0.0657006421867281	0.0773122849625582	0	0	0.0088785046728972	0.152117863720074	0	0.0110294117647059	0	0.0381039475689681	0.0157614483493078	0.0128122998078155	0.0447761194029851	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"120"	"Sneathia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0308411214953271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"121"	"Nitrospira"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122900678456234	0	0	0.0692500522247754	0.00463201235203294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104046242774566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045518141964369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"122"	"Gemmata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103458925262508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"123"	"A17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00449133068727804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"124"	"Planctomyces"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384829273718163	0	0	0.0114894505953624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"125"	"Brevundimonas"	0	0	0.0311361377939715	0.00972622478386167	0.0126344086021505	0	0	0	0.0491433724075744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971853425385024	0	0.0188797986154814	0	0	0	0	0	0	0	0.00202429149797571	0	0.00732177263969172	0	0	0.00273281479924322	0.022287923584262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00573431028990124	0	0	0	0	0	0	0.0381004969630039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189969604863222	0	0	0	0	0	0	0	0	0	0	0.0027982464322358	0.00669839591045302	0	0	0	0	0.000290894986909726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111607142857143	0	0	0	0	0.026309067688378	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"126"	"Mycoplana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179067956845735	0	0	0.0195320660121161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000932748810745266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00514304082288653	0	0	NA	NA	NA	NA	NA	NA	NA
"127"	"Phenylobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165289256198347	0	0	0	0.00302903697514101	0	0	0	0	0	0.0383912248628885	0	0.0664869721473495	0	0.0168508287292818	0	0	0	0	0	0.026707530647986	0	0	0	0	0	0	0	0	0	0.00189194870716838	0	0.0220954053263096	0	0	0	0	0	0	0	0	0	0.0297119941669705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0711814137419674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000516795865633075	0	0	0	0	0	0	0	0.00177222274041601	0.00105764145954521	0	0	0	0	0	0	0.0199090766577834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00875228984327295	NA	NA	NA	NA	NA	NA	NA
"128"	"Afipia"	0	0	0	0	0	0	0	0	0.0399008115419297	0	0.046862896979086	0	0	0	0	0	0.0474762618690655	0	0	0	0.0369580668088131	0	0	0.0360407417080178	0	0	0	0.0298342541436464	0	0	0.0434235368156073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268886043533931	0	0	0	0	0	0.0143112701252236	0.0523338048090523	0	0.0474882260596546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0258378101816321	0	0	0	NA	NA	NA	NA	NA	NA	NA
"129"	"Bosea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146782085058336	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"130"	"Bradyrhizobium"	0.0282988871224165	0	0.0115932427956277	0.0138688760806916	0.056989247311828	0.0225490196078431	0	0.0183823529411765	0.081605049594229	0	0.0170410534469404	0.0185466707205838	0	0.0444214876033058	0.00478256033811589	0.0367397895487783	0.0464767616191904	0.0105494046375601	0.00488934637159032	0.00643997939206595	0	0.0216911764705882	0.070750145377011	0.027944633063463	0.10267017675818	0.112309074573226	0.0260514752040176	0.0674033149171271	0	0.0436667698978012	0	0.0619684082624544	0.0953678474114441	0	0.00399733510992672	0.00369747899159664	0	0	0	0.0157009345794393	0.0273603082851638	0.0539001708104005	0.00671140939597315	0.0306916123607316	0.0420741414600864	0.0984781972490489	0	0	0	0	0	0.00220264317180617	0.0128175519630485	0.0109569028487947	0.00845571873609257	0.100802041560335	0.0396084680173003	0.0596520298260149	0.0700567038595208	0.0111952584787619	0.0792767732962448	0.0372730168843581	0	0.0223013493253373	0.0933214072748956	0.0325318246110325	0	0.0565149136577708	0.0229155162893429	0	0	0.0317929759704251	0	0.0160652496292635	0.0413533834586466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00748930099857347	0	0.0343901128425578	0.0276405188387894	0.00716131413805832	0	0	0	0	0	0.0163360560093349	0	0.0112862606100177	0.0438921205711264	0	0	0	0.0105189340813464	0.00814505963347232	0.00274599542334096	0.0362125725035272	0	0.0065865305450354	0.0042501517911354	0.0179686022318895	0.0482663514578408	0.00607476635514019	0	0.00337435490273918	0	0.0107556536127965	0	0	0.0144138372837924	0.0203527815468114	0	0.0298588490770901	0.0277567499369165	0.0418280402788536	0	0.0120051085568327	0.0274745954083553	0.0849322077257611	0.01575056252009	0.0316518298714144	0.033991451251781	NA	NA	NA	NA	NA	NA	NA
"131"	"Ochrobactrum"	0	0	0	0.00468299711815562	0	0	0	0.023472850678733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004775983625199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163627863487611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"132"	"Hyphomicrobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00611722833945056	0	0	0.00302903697514101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000524590163934426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"133"	"Pannonibacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00672023374726077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"134"	"Pedomicrobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116783450116783	0	0	0.0267390850219344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023121387283237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00447719429157728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"135"	"Rhodoplanes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001001001001001	0	0	0.00616252350114894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"136"	"Methylobacterium"	0	0	0.0149055978800927	0	0.00295698924731183	0	0	0	0	0	0	0.00942535725144421	0	0	0	0	0	0	0	0	0.0440653873489694	0	0	0	0	0	0	0	0	0	0	0	0	0.00394045534150613	0	0	0	0	0	0	0	0	0.0012202562538133	0.00147151566113096	0	0	0	0	0	0	0	0	0.0100461893764434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510478237506717	0	0.00339608711701735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181152045593324	NA	NA	NA	NA	NA	NA	NA
"137"	"Mesorhizobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524178663713547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
