""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"121"	"Pseudomonadaceae"	0.0251019767806715	0.0419254658385093	0.00970714050674564	0.00688530530893278	0	0.0374513618677043	0.052863436123348	0.0195967054813973	0.0139419833595682	0	0.00735863671572424	0.0432692307692308	0	0.00611205432937182	0.00548907673729279	0.00542527126356318	0	0.000918742343813802	0.000756048387096774	0.00334878928387429	0.0533049040511727	0	0.0291189179034379	0.0297388156193432	0	0	0.0194601381042059	0.000828729281767956	0.0233669676048858	0	0.00755191944619257	0	0.0168517809268479	0	0.00683447241206868	0.00302521008403361	0	0.00313381385145722	0.00651340996168582	0.00169327527818094	0.00126129913811226	0	0	0	0.00178497871756144	0.00040048057669203	0.00787311729803743	0.00574966828836798	0.0388929088277858	0	0.0110466721900028	0.0116814159292035	0	0	0	0	0.00604506319838798	0.0383028874484384	0.0424328147100424	0	0.0486656200941915	0	0.00101605364763259	0	0	0.0105492906511459	0.0450516986706056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267475035663338	0.0182599355531686	0.00670847309318944	0	0	0	0.300683371298405	0	0.0815664972840371	0	0	0.00209937018894332	0.00473201352003863	0	0.0126207541290122	0	0	0	0	0.0211061168653508	0.00934579439252336	0.000552486187845304	0	0	0	0	0	0.0877642536835362	0.0162822252374491	0	0	0.094544556899531	0	0.0195201301342009	0	0	0.00178616994131156	0	0	0	NA	NA	NA	NA	NA	NA	NA
"122"	"Piscirickettsiaceae"	0	0	0.00148075024679171	0	0	0	0	0	0.0119181470654374	0	0	0.00600961538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133355559259877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"123"	"Sinobacteraceae"	0.0213366802635708	0	0.00361961171437973	0.00652292081898895	0	0.0148346303501946	0	0.00738426583357001	0	0	0	0.00210336538461538	0	0	0.0161378856076408	0.0056002800140007	0	0.060126582278481	0	0.0164863472436888	0.0728500355366027	0	0.00995679128311103	0.0488750969743988	0.00526513726965024	0.0333477695972282	0	0	0	0	0	0.0427509293680297	0	0.00175131348511384	0.00250041673612269	0.00134453781512605	0.000867904877625412	0	0.00172413793103448	0	0.00504519655244902	0	0	0	0.000961142386379239	0.00180216259511414	0.00901414879050662	0	0.0144717800289436	0.0181282574212554	0	0.0230088495575221	0.0325979585116892	0.00998278829604131	0.0286715514495062	0.0116959064327485	0	0.0297583971714791	0	0	0.00470957613814757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000810044552450385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000891583452211127	0	0.00160420008750182	0	0.00457907713983797	0	0.00170842824601367	0	0	0	0	0.00116631677163518	0	0.00560640732265446	0.0166718603926457	0	0.00197595916351062	0.000607164541590771	0.00540238450074516	0.0113347664647254	0.00327102803738318	0.000552486187845304	0	0	0	0	0	0.00272261370916079	0	0	0	0.00469019995062947	0.00955331784146656	0.0227734851565677	0	0	0	0.00666032350142721	0.0178041543026706	0.0206330128205128	NA	NA	NA	NA	NA	NA	NA
"124"	"Xanthomonadaceae"	0.0241606526513963	0.184782608695652	0.0144784468575189	0.0360572567494111	0.0381720430107527	0.0700389105058366	0.0276331597917501	0.0752627094575405	0.0451990105689229	0	0.13710302091402	0.108774038461538	0.0222088835534214	0.0848896434634974	0.0225052146229004	0.0498774938746937	0.0689655172413793	0.0200081665986117	0.0463709677419355	0.0332302936630603	0.007818052594172	0.05	0.0986285928987413	0.095681406775278	0.0819857089131252	0.11736682546557	0.0800376647834275	0.0988950276243094	0.0647902283590016	0.0545454545454545	0.0471994965387036	0.087360594795539	0.081194944465722	0.0718038528896673	0.0098349724954159	0.00521008403361345	0	0.00438733939204011	0.0264367816091954	0.00217706821480406	0.0332142106369561	0	0	0	0.00796375120142798	0.0052062474969964	0.0089000456412597	0.0265369305616984	0.0815846599131693	0.0997054158169046	0.0607566970450152	0.0925663716814159	0.0948304247612776	0.0337349397590361	0.0363172985027079	0.0651072124756335	0.141601025828906	0.0677666470241603	0.144271570014144	0.19256995062309	0.129120879120879	0.106187516887328	0	0.0046814044213264	0.0935304990757856	0.0240087304474354	0.033727227966519	0.0286935286935287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254992867332382	0.0308807733619764	0.0422925477614117	0	0.013032758013385	0	0.0227790432801822	0	0.0154196600665849	0.00103950103950104	0.00537634408602151	0.00816421740144623	0.00647030420086915	0.00812356979405034	0.0582736054845746	0.000318877551020408	0.00345792853614359	0.00121432908318154	0.0668777943368107	0.0594098104358022	0.011214953271028	0	0.0017864231838031	0	0.00772200772200772	0.000914494741655235	0.0012779552715655	0.023542600896861	0.028493894165536	0.0446428571428571	0.0846905537459283	0.0348062206862503	0.0609346759617867	0.00854005693371289	0.040728560586896	0.0871919342793129	0.0219443735646849	0.0272756105296543	0.0415430267062315	0.114383012820513	NA	NA	NA	NA	NA	NA	NA
"125"	"Spirochaetaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115270611483149	0	0	0	0	0	0	0	0	0	0	0	0	0.000828729281767956	0	0	0	0	0	0	0.0080013335555926	0.000840336134453782	0.0138864780420066	0	0.193869731800766	0.000483792936623125	0.00882909396678579	0.0114045618247299	0	0.0457362684334259	0.0115337086365509	0.0256307569082899	0.0220219078046554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00690916480390165	0.011703511053316	0	0	0	0	0.0150898441377941	0.00117439812096301	0.0161664347710859	0	0.0845720544515725	0.0178477690288714	0.0403710702628414	0.000698324022346369	0	0.00811937678297125	0	0.0055548846757638	0.0260960334029228	0.0120366832250669	0.0133382734346054	0.0587282300526529	0.0119598765432099	0.00267945282752785	0.00399124501094374	0	0.00434005616543273	0	0.0336799627502716	0.00699024004220522	0.00737924865831843	0.0152258713980118	0.00817296545328078	0.001886080724255	0	0.00155400155400155	0.0129484758564877	0.00488850197549052	0.00273560388455752	0.001778304682869	0.0350088010952474	0.123496080105565	0.127257436260623	0.00423355089080967	0	0	0	0	0.0903553299492386	0	0	0	0	0	0.196465696465696	0.00564516129032258	0.0298577093538605	0.0128440366972477	0	0	0.124362244897959	0.0107031121356825	0	0	0	0.0626168224299065	0.0449355432780847	0.0510123064708218	0.01419185282523	0	0.0016765736930346	0.0283280085197018	0.00128122998078155	0	0	0	0	0	0	0	0	0.0142893595304925	0	0	0	NA	NA	NA	NA	NA	NA	NA
"126"	"Dethiosulfovibrionaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116686114352392	0.00890756302521008	0	0	0	0	0	0.00420168067226891	0	0.00897627698226117	0.0144171357956886	0.0104124949939928	0.028183477863989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224362156259307	0.00146799765120376	0.00708937918240244	0	0.0357534032232827	0.00708661417322835	0.0326404397869782	0	0	0.00153609831029186	0	0.0101437024513948	0.0180062630480167	0.023118074130684	0.00185253797702853	0.0178209801539085	0.0251543209876543	0.0297560287688619	0.00205999742500322	0	0.0137860607607863	0	0.0585907186093435	0.00197836982326563	0.0648479427549195	0.00113250283125708	0.000521678645954092	0	0	0.00388500388500389	0.0178041543026706	0.00107145248777874	0	0.000987947046038332	0.00391159788773714	0.0494450050454087	0.0267793909348442	0.00370435702945846	0	0	0	0.0153128190170629	0.00761421319796954	0	0	0	0	0	0.0150727650727651	0.0758064516129032	0	0.0225977788507967	0	0	0.0331632653061225	0.0347439486250617	0.0014167172637118	0	0	0.058411214953271	0.0721915285451197	0.0119094878920206	0.00630749014454665	0	0.0016765736930346	0.0225772097976571	0.017777065983344	0.00949796472184532	0	0	0	0	0	0	0	0.0181168665475887	0	0	0	NA	NA	NA	NA	NA	NA	NA
"127"	"Mycoplasmataceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0257142857142857	0.00381878146155181	0	0	0	0.00273281479924322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164293537787514	0	0.00343583576705034	0.00325884543761639	0.00711656441717791	0	0	0	0.00352296450939457	0	0	0	0.00277777777777778	0	0	0	0	0	0.00783796368151482	0	0	0.00440417767711086	0	0	0	0	0.00512543835985972	0	0	0	0	0.00457967864627804	0.00230169971671388	0	0	0.0538516405135521	0.00214822771213749	0	0.00456852791878173	0	0	0	0	0	0.00077962577962578	0	0.00186610683461628	0	0	0	0.00621811224489796	0.00395191832702124	0	0	0	0.00186915887850467	0.00497237569060773	0.00238189757840413	0.00315374507227332	0	0	0.00234291799787007	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"128"	"F16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133355559259877	0.00117647058823529	0	0	0	0	0	0.00360144057623049	0	0.00534302201325069	0.000549224220788137	0.00140168201842211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130039011703511	0	0	0	0	0	0	0	0.00194394945731411	0	0	0	0	0	0.00197498354180382	0	0.00132834198768265	0	0.00133740924722965	0.000864517722613314	0	0	0	0	0	0	0	0	0.00105513057240834	0	0	0.000753535821933689	0.001131648434553	0	0.000466200466200466	0	0	0	0	0	0	0	0	0	0	0	0	0.00101522842639594	0	0	0	0	0	0	0	0	0.000772573635924674	0	0	0	0	0.00647642177696823	0	0	0	0	0	0	0.00193050193050193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"129"	"Rs-045"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158840464608359	0	0	0	0.000312940071976217	0	0	0	0	0	0	0	0	0.000955292319449752	0.000494010127207608	0	0	0	0	0	0	0	0	0	0	0	0.000347785763969395	0	0	0	0	0	0	0	0	0	0.000796742209631728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067600193143409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012758356723654	0	0	0	NA	NA	NA	NA	NA	NA	NA
"130"	"Unknown"	0.185440853467211	0.194099378881988	0.0630141493912471	0.0884218155462946	0.129301075268817	0.155642023346304	0.286343612334802	0.183470604941778	0.068360692601754	0.230737018425461	0.204492641363284	0.196514423076923	0.189675870348139	0.359592529711375	0.267757163245142	0.0796289814490725	0.0819590204897551	0.309514087382605	0.159526209677419	0.153786707882535	0.168443496801706	0.183088235294118	0.170956227691152	0.0905094388414792	0.157954118089507	0.121264616717194	0.100125549278092	0.117127071823204	0.147636749867233	0.278890600924499	0.28508495909377	0.0520446096654275	0.264266564534661	0.112959719789842	0.197199533255543	0.0532773109243697	0.0843603541051901	0.059855844562833	0.0816091954022989	0.0389453313981616	0.0321631280218625	0.0450180072028812	0.0662224914193418	0.0106860440265014	0.0308938624193327	0.135963155786944	0.104176175262437	0.0457762052189297	0.121201157742402	0.0861092227509631	0.154377243855289	0.185309734513274	0.172209417188014	0.137693631669535	0.223000955718382	0.276023391812866	0.119069426634915	0.19387153800825	0.074021687883074	0.052433576299083	0.0494505494505495	0.140772764117806	0.00873806136964032	0.0192457737321196	0.0713493530499076	0.0774827209894507	0.139094042343673	0.166666666666667	0.027896356596843	0.0182031708749266	0.0264360962035381	0.0562125384739997	0.0253481458300735	0.0124671916010499	0.00343583576705033	0.0754189944134078	0.087361963190184	0.0357691463682247	0.0947930574098798	0.0214949885279556	0.0224425887265136	0.049866259075277	0.0954674570828702	0.0639935196435804	0.0180555555555556	0.0420251022422789	0.0408136989828763	0.00991969768540387	0.0619096247127904	0	0.023048269439702	0.0790029016090741	0	0.0450484459544482	0.0313007187572455	0.017729158807997	0	0.0571872571872572	0	0.00127234982923726	0.0328272466146902	0.001778304682869	0.038333659299824	0.0307381821004424	0.102691218130312	0.0356323866643147	0.0274636510500808	0.0663338088445078	0.133995703544576	0.083855913664868	0.0279187817258883	0.133145473758366	0.088550674507091	0.00911161731207289	0	0.153670930436306	0.0584719334719335	0.00456989247311828	0.0709120597154187	0.0421052631578947	0.0320366132723112	0.192271735743222	0.0141900510204082	0.0172896426807179	0.0190244889698442	0.120529061102832	0.0738714090287278	0.0429906542056075	0.0103130755064457	0.0611353711790393	0.0049934296977661	0.0245449531163817	0.0667581161408322	0.125878594249201	0.0352338244714926	0.00949796472184532	0.015625	0.150380021715527	0.0765243149839546	0.0764265427317325	0.285481903212688	0.113331646850493	0.240477968633308	0.153355447818321	0.198223913732953	0.0375865479723047	0.187700320512821	NA	NA	NA	NA	NA	NA	NA
